blocktime,open,high,low,close,volume
03/30/2025 09:40:06,331.54786381451174,331.54786381451174,331.54786381451174,331.54786381451174,16940030.0
03/30/2025 09:48:19,329.2465121589561,329.2465121589561,329.2465121589561,329.2465121589561,122743670.0
03/30/2025 09:52:34,74.31717950635111,74.31717950635111,74.31717950635111,74.31717950635111,7427770.0
03/30/2025 09:51:32,329.0507696381977,329.0507696381977,329.0507696381977,329.0507696381977,70823890.0
03/30/2025 09:57:09,328.6366117919526,328.6366117919526,328.6366117919526,328.6366117919526,148735440.0
03/30/2025 10:04:11,328.42472627532044,328.42472627532044,328.42472627532044,328.42472627532044,60986160.0
03/30/2025 09:53:42,328.84980011832477,328.84980011832477,328.84980011832477,328.84980011832477,62222690.0
03/30/2025 10:21:25,325.53732176260837,325.53732176260837,325.53732176260837,325.53732176260837,11946660.0
03/30/2025 10:12:44,327.81442238129955,327.81442238129955,326.93696901486715,326.93696901486715,870224649.9999999
03/30/2025 10:43:13,324.42388704039246,324.42388704039246,324.42388704039246,324.42388704039246,147237750.0
03/30/2025 10:17:26,326.0781790462766,326.0781790462766,326.0781790462766,326.0781790462766,525681590.00000006
03/30/2025 10:36:52,324.9002008942649,324.9002008942649,324.9002008942649,324.9002008942649,621805560.0
03/30/2025 11:09:25,318.7224606461129,318.7224606461129,318.7224606461129,318.7224606461129,650192990.0
03/30/2025 11:17:13,315.83200315262775,315.83200315262775,315.83200315262775,315.83200315262775,31737200.0
03/30/2025 11:34:20,315.5633974204061,315.5633974204061,315.5633974204061,315.5633974204061,239459720.0
03/30/2025 11:43:03,317.75198436514046,317.75198436514046,317.75198436514046,317.75198436514046,2450740110.0
03/30/2025 12:04:19,314.32280915116445,314.32280915116445,314.32280915116445,314.32280915116445,1013993740.0
03/30/2025 13:12:04,308.0428365366246,308.0428365366246,308.0428365366246,308.0428365366246,3767436580.0
03/30/2025 11:59:28,317.7519830685853,317.7519830685853,317.7519830685853,317.7519830685853,2450740100.0
03/30/2025 12:05:37,312.53542120042385,312.53542120042385,312.53542120042385,312.53542120042385,797695120.0
03/30/2025 14:34:02,303.15966950803073,303.15966950803073,303.15966950803073,303.15966950803073,38688530.0
